"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
3922,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13750,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
11459,"Republican","","","Unknown","Unknown","","","","","","",""
1650,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
14390,"Republican","","Yes","Yes","Unknown","","","","","","",""
539,"Republican","","","Unknown","Unknown","","","","","","",""
12261,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
8380,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
851,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
5679,"Democratic","","","Yes","Unknown","","","","","","",""
11321,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10526,"Democratic","","","Unknown","Unknown","","","","","","",""
13081,"Democratic","Jewish","Yes","Unknown","Unknown","","","","","","",""
11575,"Democratic","","","Unknown","Unknown","","","","","","",""
2274,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
5365,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
143,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12708,"Non-Partisan","Protestant","Yes","Unknown","Unknown","","","","","","",""
9360,"Democratic","","","Unknown","Unknown","","","","","","",""
5361,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
2244,"Republican","Greek Orthodox","","Yes","Unknown","","","","","","",""
14052,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
14058,"Democratic","","","Unknown","Unknown","","","","","","",""
9166,"Republican","Islamic","Yes","Unknown","Unknown","","","","","","",""
14054,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
6080,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12837,"Democratic","","","Unknown","Unknown","","","","","","",""
14881,"Democratic","","","Unknown","Unknown","","","","","","",""
13948,"Republican","","","Unknown","Unknown","","","","","","",""
8761,"Democratic","","","Unknown","Yes","","","","","","",""
10630,"Republican","Protestant","","Yes","Unknown","","","","","","",""
13583,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3603,"Non-Partisan","","","Unknown","Yes","","","","","","",""
1488,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8969,"Republican","","","Unknown","Unknown","","","","","","",""
13032,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2148,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3158,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6148,"Republican","","","Unknown","Unknown","","","","","","",""
2856,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
245,"Republican","","","Unknown","Unknown","","","","","","Yes",""
8167,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
12432,"Republican","","","Unknown","Unknown","","","","","","",""
2853,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5271,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13781,"Republican","Jewish","","Yes","Unknown","","","","","","",""
1489,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
9286,"Republican","","","Unknown","Unknown","","","","","","",""
2139,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
1468,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
9253,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13213,"Non-Partisan","","","Yes","Unknown","","","","","","",""
9546,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2924,"Republican","Protestant","","Yes","Unknown","","","","","","",""
13196,"Republican","Greek Orthodox","","Yes","Unknown","","","","","","",""
9692,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
1280,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6864,"Republican","Protestant","Yes","Yes","Yes","","","","","","",""
5069,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
8681,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7353,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9164,"Democratic","Jewish","","Yes","Yes","","","","","","",""
12204,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
3965,"Republican","","","Unknown","Unknown","","","","","","",""
4148,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
12012,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2132,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3210,"Republican","","","Yes","Unknown","","","","","","",""
6504,"Republican","Catholic","Yes","Yes","Unknown","","","","","","",""
11841,"Democratic","","","Unknown","Unknown","","","","","","",""
12719,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
13977,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13516,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4878,"Republican","","","Unknown","Yes","","","","","","",""
8795,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
3232,"Republican","Hindu","","Unknown","Unknown","","","","","","",""
4671,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7885,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
8591,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13171,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13576,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7593,"Democratic","Protestant","","Unknown","Unknown","","Support","","","","",""
2526,"Democratic","","","Unknown","Unknown","","","","","","",""
1157,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6896,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4984,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9181,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7605,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
12209,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
8992,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
10445,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6945,"Democratic","","","Unknown","Unknown","","","","","","",""
11389,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4355,"Republican","Shinto","","Unknown","Unknown","","","","","","",""
7611,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
8466,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
11238,"Republican","","Yes","Unknown","Unknown","","","","","","",""
14015,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
10343,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4649,"Republican","","","Unknown","Unknown","","Oppose","","","","",""
12237,"Democratic","","","Unknown","Unknown","","","","","","",""
515,"Republican","","","Unknown","Unknown","","","","","","",""
12478,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
9307,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
909,"Republican","","","Unknown","Unknown","","","","","","",""
1648,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
5472,"Republican","Catholic","","Yes","Yes","","","","","","",""
5377,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10255,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
6285,"Republican","Protestant","","Unknown","Unknown","","Oppose","Support","","","",""
6476,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10659,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14169,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13841,"Democratic","","","Unknown","Unknown","","","","","","",""
13704,"Democratic","","","Unknown","Unknown","","","","","","",""
10654,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
8565,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
8567,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4739,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4537,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11801,"Democratic","Protestant","","Yes","Unknown","","","","","Liberal","",""
12687,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
11264,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
9340,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14993,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9207,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6273,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7707,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
6706,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
7273,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
9060,"Democratic","","","Unknown","Unknown","","","","","","",""
2114,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
12090,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2583,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
9924,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14786,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10165,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
11401,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3758,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12556,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
6147,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3412,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4557,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7587,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3420,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14767,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11853,"Republican","","","Unknown","Unknown","","","","","","",""
1707,"Republican","","","Unknown","Unknown","","","","","","",""
14336,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
7455,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7903,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6354,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
11563,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
9396,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
13878,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14248,"Democratic","","","Yes","Unknown","","","","","","",""
13702,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10258,"Democratic","","","Yes","Yes","","","","","","",""
12381,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
5040,"Republican","","","Unknown","Unknown","","","","","","",""
14783,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3522,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4500,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
2063,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13577,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
4236,"Democratic","","","Yes","Unknown","","","","","","",""
3543,"Democratic","","","Unknown","Unknown","","","","","","",""
13663,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
323,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
3584,"Republican","Catholic","","Unknown","Yes","","","","","","",""
6554,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
2250,"Democratic","","","Yes","Yes","","","","","","",""
13644,"Democratic","","","Unknown","Unknown","","","","","","",""
14003,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
13648,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14424,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4804,"Democratic","","","Unknown","Unknown","","","","","","",""
9074,"Republican","","","Yes","Unknown","","","","","","",""
6990,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1154,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
9028,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14354,"Democratic","Protestant","","Unknown","Unknown","Support","","","","","",""
9863,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
14970,"Republican","Jewish","","Yes","Unknown","","","","","","",""
5511,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3796,"Republican","Catholic","Yes","Unknown","Unknown","","","","","","",""
12236,"Republican","","","Unknown","Unknown","","","","","","",""
10486,"Democratic","","","Unknown","Unknown","","","","","","",""
12184,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5288,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5837,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
